datum;wahl;ags;gebiet-nr_x;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;SPD 1;SPD 2;CDU 1;CDU 2;Grüne 1;Grüne 2;FDP 1;FDP 2;AfD 1;AfD 2;Die Linke 1;Die Linke 2;FW 1;FW 2;Tier 1;Tier 2;PARTEI 1;PARTEI 2;Volt 1;Volt 2;Hum 1;Hum 2;MLPD 1;MLPD 2;BD 1;BD 2;BSW 1;BSW 2;EMRE;F15;SPD 1%;SPD 2%;CDU 1%;CDU 2%;Grüne 1%;Grüne 2%;FDP 1%;FDP 2%;AfD 1%;AfD 2%;Die Linke 1%;Die Linke 2%;FW 1%;FW 2%;Tier 1%;Tier 2%;PARTEI 1%;PARTEI 2%;Volt 1%;Volt 2%;Hum 1%;Hum 2%;MLPD 1%;MLPD 2%;BD 1%;BD 2%;BSW 1%;BSW 2%;gebiet-nr_y;wk_name
23.02.2025;Bundestagswahl;6412000;42301;423-01;1;1;492;179;0;671;360;3;6;354;4;356;93;67;63;54;46;46;10;14;76;80;49;53;7;2;;6;8;3;2;0;;0;0;0;;2;;29;;;26.27;18.82;17.8;15.17;12.99;12.92;2.82;3.93;21.47;22.47;13.84;14.89;1.98;0.56;;1.69;2.26;0.84;0.56;0.0;;0.0;0.0;0.0;;0.56;;8.15;42301;Liebigschule
23.02.2025;Bundestagswahl;6412000;42302;423-02;1;1;610;165;0;775;424;0;8;416;6;418;115;75;91;81;34;41;16;22;79;81;65;71;3;6;;6;8;3;4;1;;0;1;0;;0;;31;;;27.64;17.94;21.88;19.38;8.17;9.81;3.85;5.26;18.99;19.38;15.62;16.99;0.72;1.44;;1.44;1.92;0.72;0.96;0.24;;0.0;0.24;0.0;;0.0;;7.42;42302;Liebigschule
23.02.2025;Bundestagswahl;6412000;42401;424-01;1;1;544;382;0;926;463;7;3;460;0;463;118;81;108;98;98;99;26;36;45;48;46;61;7;4;;4;5;1;7;3;;1;0;0;;0;;27;;;25.65;17.49;23.48;21.17;21.3;21.38;5.65;7.78;9.78;10.37;10.0;13.17;1.52;0.86;;0.86;1.09;0.22;1.52;0.65;;0.22;0.0;0.0;;0.0;;5.83;42401;Pflegeheim Praunheim
23.02.2025;Bundestagswahl;6412000;42501;425-01;1;1;847;360;0;1207;581;14;8;573;5;576;130;96;154;132;93;111;21;35;73;71;76;84;10;5;;9;6;2;7;4;;0;3;0;;2;;25;;;22.69;16.67;26.88;22.92;16.23;19.27;3.66;6.08;12.74;12.33;13.26;14.58;1.75;0.87;;1.56;1.05;0.35;1.22;0.69;;0.0;0.52;0.0;;0.35;;4.34;42501;Pflegeheim Praunheim
23.02.2025;Bundestagswahl;6412000;42601;426-01;1;1;783;219;0;1002;481;2;11;470;13;468;147;113;94;81;32;36;9;14;81;80;102;95;2;1;;3;3;1;0;0;;0;0;2;;0;;42;;;31.28;24.15;20.0;17.31;6.81;7.69;1.91;2.99;17.23;17.09;21.7;20.3;0.43;0.21;;0.64;0.64;0.21;0.0;0.0;;0.0;0.0;0.43;;0.0;;8.97;42601;Römerstadtschule
23.02.2025;Bundestagswahl;6412000;42602;426-02;1;1;591;335;0;926;457;4;5;452;5;452;124;97;107;96;60;74;20;26;52;49;75;74;5;1;;3;5;0;4;3;;0;0;0;;1;;28;;;27.43;21.46;23.67;21.24;13.27;16.37;4.42;5.75;11.5;10.84;16.59;16.37;1.11;0.22;;0.66;1.11;0.0;0.88;0.66;;0.0;0.0;0.0;;0.22;;6.19;42602;Ernst-Reuter-Schule I (Gebäude E)
23.02.2025;Bundestagswahl;6412000;43101;431-01;1;1;678;254;0;932;543;2;5;538;4;539;145;91;138;120;94;121;26;33;60;54;60;65;5;2;;2;4;0;4;2;;0;2;0;;1;;48;;;26.95;16.88;25.65;22.26;17.47;22.45;4.83;6.12;11.15;10.02;11.15;12.06;0.93;0.37;;0.37;0.74;0.0;0.74;0.37;;0.0;0.37;0.0;;0.19;;8.91;43101;Ökumenische Kita
23.02.2025;Bundestagswahl;6412000;43102;431-02;1;1;794;361;0;1155;648;15;6;642;6;642;154;104;130;125;168;165;28;37;57;51;83;111;6;3;;9;8;7;7;2;;0;1;1;;0;;27;;;23.99;16.2;20.25;19.47;26.17;25.7;4.36;5.76;8.88;7.94;12.93;17.29;0.93;0.47;;1.4;1.25;1.09;1.09;0.31;;0.0;0.16;0.16;;0.0;;4.21;43102;KiZ 129
23.02.2025;Bundestagswahl;6412000;43103;431-03;1;1;854;401;0;1255;707;11;1;706;3;704;208;148;180;153;145;154;27;40;53;55;67;104;4;5;;3;8;8;12;10;;0;2;0;;0;;24;;;29.46;21.02;25.5;21.73;20.54;21.88;3.82;5.68;7.51;7.81;9.49;14.77;0.57;0.71;;0.43;1.13;1.14;1.7;1.42;;0.0;0.28;0.0;;0.0;;3.41;43103;Gemeinde St. Peter und Paul
23.02.2025;Bundestagswahl;6412000;43104;431-04;1;1;556;171;0;727;409;4;8;401;5;404;132;87;96;91;51;55;9;16;39;40;63;73;3;2;;5;3;1;4;1;;0;1;0;;0;;33;;;32.92;21.53;23.94;22.52;12.72;13.61;2.24;3.96;9.73;9.9;15.71;18.07;0.75;0.5;;1.24;0.75;0.25;1.0;0.25;;0.0;0.25;0.0;;0.0;;8.17;43104;Begegnungszentrum Heddernheim
23.02.2025;Bundestagswahl;6412000;43105;431-05;1;1;624;338;0;962;469;5;8;461;3;466;124;85;108;94;85;96;18;31;58;53;56;77;2;3;;2;5;1;5;2;;2;0;0;;0;;20;;;26.9;18.24;23.43;20.17;18.44;20.6;3.9;6.65;12.58;11.37;12.15;16.52;0.43;0.64;;0.43;1.08;0.21;1.08;0.43;;0.43;0.0;0.0;;0.0;;4.29;43105;Sozialwerk Main Taunus
23.02.2025;Bundestagswahl;6412000;43201;432-01;1;1;864;336;0;1200;582;4;6;576;7;575;178;109;114;102;80;89;22;36;71;60;92;117;6;4;;6;5;4;7;8;;0;1;1;;0;;39;;;30.9;18.96;19.79;17.74;13.89;15.48;3.82;6.26;12.33;10.43;15.97;20.35;1.04;0.7;;1.04;0.87;0.7;1.22;1.39;;0.0;0.17;0.17;;0.0;;6.78;43201;Ev. Kirchengemeinde Nordwest
23.02.2025;Bundestagswahl;6412000;43202;432-02;1;1;988;193;0;1181;564;10;12;552;11;553;199;137;87;79;16;21;13;18;88;82;136;144;1;3;;2;6;6;3;6;;1;3;1;;1;;52;;;36.05;24.77;15.76;14.29;2.9;3.8;2.36;3.25;15.94;14.83;24.64;26.04;0.18;0.54;;0.36;1.09;1.08;0.54;1.08;;0.18;0.54;0.18;;0.18;;9.4;43202;Römerstadtschule
23.02.2025;Bundestagswahl;6412000;43203;432-03;1;1;968;351;0;1319;769;9;11;758;8;761;211;174;168;141;95;105;20;29;143;137;105;112;8;2;;11;4;3;4;6;;1;0;0;;2;;38;;;27.84;22.86;22.16;18.53;12.53;13.8;2.64;3.81;18.87;18.0;13.85;14.72;1.06;0.26;;1.45;0.53;0.39;0.53;0.79;;0.13;0.0;0.0;;0.26;;4.99;43203;Geschwister-Scholl-Schule
23.02.2025;Bundestagswahl;6412000;43204;432-04;1;1;953;263;0;1216;702;8;6;696;8;694;205;145;160;157;53;51;14;31;120;111;130;118;4;3;;8;6;2;3;2;;0;1;0;;1;;65;;;29.45;20.89;22.99;22.62;7.61;7.35;2.01;4.47;17.24;15.99;18.68;17.0;0.57;0.43;;1.15;0.86;0.29;0.43;0.29;;0.0;0.14;0.0;;0.14;;9.37;43204;Römerstadtschule
23.02.2025;Bundestagswahl;6412000;44101;441-01;1;1;672;412;0;1084;584;8;2;582;2;582;147;99;168;146;112;121;31;45;61;64;46;69;6;2;;3;6;2;5;4;;0;0;0;;1;;26;;;25.26;17.01;28.87;25.09;19.24;20.79;5.33;7.73;10.48;11.0;7.9;11.86;1.03;0.34;;0.52;1.03;0.34;0.86;0.69;;0.0;0.0;0.0;;0.17;;4.47;44101;Turn- & Sportverein Frankfurt 1878 e. V.
23.02.2025;Bundestagswahl;6412000;44102;441-02;1;1;983;261;0;1244;715;8;8;707;5;710;230;142;109;86;95;115;21;33;65;71;160;188;7;4;;4;8;2;10;5;;1;2;0;;0;;59;;;32.53;20.0;15.42;12.11;13.44;16.2;2.97;4.65;9.19;10.0;22.63;26.48;0.99;0.56;;0.56;1.13;0.28;1.41;0.7;;0.14;0.28;0.0;;0.0;;8.31;44102;Kita Zauberwürfel
23.02.2025;Bundestagswahl;6412000;44103;441-03;1;1;932;319;0;1251;692;10;7;685;5;687;188;135;122;118;87;101;17;23;78;77;162;158;4;2;;4;11;0;15;8;;0;1;0;;1;;60;;;27.45;19.65;17.81;17.18;12.7;14.7;2.48;3.35;11.39;11.21;23.65;23.0;0.58;0.29;;0.58;1.61;0.0;2.19;1.16;;0.0;0.15;0.0;;0.15;;8.73;44103;Jugendclub Stefan Zweig
23.02.2025;Bundestagswahl;6412000;44104;441-04;1;1;829;343;0;1172;560;10;9;551;6;554;175;129;107;99;74;73;10;13;69;71;100;106;6;3;;3;6;1;3;3;;1;1;0;;2;;50;;;31.76;23.29;19.42;17.87;13.43;13.18;1.81;2.35;12.52;12.82;18.15;19.13;1.09;0.54;;0.54;1.09;0.18;0.54;0.54;;0.18;0.18;0.0;;0.36;;9.03;44104;Turn- & Sportverein Frankfurt 1878 e. V.
23.02.2025;Bundestagswahl;6412000;44105;441-05;1;1;821;489;0;1310;612;11;6;606;4;608;169;135;133;128;108;93;32;42;64;65;90;100;5;2;;0;2;0;2;2;;0;1;0;;0;;41;;;27.89;22.2;21.95;21.05;17.82;15.3;5.28;6.91;10.56;10.69;14.85;16.45;0.83;0.33;;0.0;0.33;0.0;0.33;0.33;;0.0;0.17;0.0;;0.0;;6.74;44105;Begegnungszentrum Ginnheim
23.02.2025;Bundestagswahl;6412000;44106;441-06;1;1;1000;335;0;1335;709;9;10;699;4;705;209;141;144;140;69;83;25;25;105;93;133;131;5;2;;13;3;1;3;4;;1;3;1;;1;;69;;;29.9;20.0;20.6;19.86;9.87;11.77;3.58;3.55;15.02;13.19;19.03;18.58;0.72;0.28;;1.84;0.43;0.14;0.43;0.57;;0.14;0.43;0.14;;0.14;;9.79;44106;Altenwohnanlage Ginnheim
23.02.2025;Bundestagswahl;6412000;44107;441-07;1;1;719;428;0;1147;639;8;5;634;4;635;159;96;181;163;151;183;36;49;42;47;44;65;10;4;;2;7;4;4;4;;0;0;0;;0;;18;;;25.08;15.12;28.55;25.67;23.82;28.82;5.68;7.72;6.62;7.4;6.94;10.24;1.58;0.63;;0.31;1.1;0.63;0.63;0.63;;0.0;0.0;0.0;;0.0;;2.83;44107;Turn- & Sportverein Frankfurt 1878 e. V.
23.02.2025;Bundestagswahl;6412000;44108;441-08;1;1;1339;207;0;1546;826;8;20;806;23;803;236;158;81;69;66;60;19;30;100;92;284;279;8;4;;1;7;4;5;6;;0;0;0;;2;;98;;;29.28;19.68;10.05;8.59;8.19;7.47;2.36;3.74;12.41;11.46;35.24;34.74;0.99;0.5;;0.12;0.87;0.5;0.62;0.75;;0.0;0.0;0.0;;0.25;;12.2;44108;Astrid-Lindgren-Schule
23.02.2025;Bundestagswahl;6412000;44201;442-01;1;1;647;227;0;874;493;6;5;488;8;485;137;91;101;91;63;73;18;26;72;70;81;86;3;2;;5;6;4;7;3;;1;0;0;;0;;33;;;28.07;18.76;20.7;18.76;12.91;15.05;3.69;5.36;14.75;14.43;16.6;17.73;0.61;0.41;;1.03;1.23;0.82;1.43;0.62;;0.21;0.0;0.0;;0.0;;6.8;44201;Astrid-Lindgren-Schule
23.02.2025;Bundestagswahl;6412000;44202;442-02;1;1;760;528;0;1288;665;7;6;659;2;663;152;117;258;221;123;130;47;89;31;31;35;50;3;1;;4;6;3;3;4;;0;1;0;;0;;13;;;23.07;17.65;39.15;33.33;18.66;19.61;7.13;13.42;4.7;4.68;5.31;7.54;0.46;0.15;;0.6;0.91;0.45;0.46;0.6;;0.0;0.15;0.0;;0.0;;1.96;44202;Franz-Böhm-Schule
23.02.2025;Bundestagswahl;6412000;44203;442-03;1;1;847;629;0;1476;723;15;1;722;1;722;191;122;246;212;131;149;37;79;44;44;61;87;3;2;;6;2;0;7;3;;2;0;0;;1;;15;;;26.45;16.9;34.07;29.36;18.14;20.64;5.12;10.94;6.09;6.09;8.45;12.05;0.42;0.28;;0.83;0.28;0.0;0.97;0.42;;0.28;0.0;0.0;;0.14;;2.08;44203;Franz-Böhm-Schule
23.02.2025;Bundestagswahl;6412000;44204;442-04;1;1;466;307;0;773;385;3;4;381;2;383;109;80;88;96;94;99;22;20;23;23;32;48;1;0;;1;2;0;10;7;;0;0;0;;0;;9;;;28.61;20.89;23.1;25.07;24.67;25.85;5.77;5.22;6.04;6.01;8.4;12.53;0.26;0.0;;0.26;0.52;0.0;2.62;1.83;;0.0;0.0;0.0;;0.0;;2.35;44204;Franz-Böhm-Schule
23.02.2025;Bundestagswahl;6412000;45101;451-01;1;1;820;549;0;1369;683;11;8;675;6;677;178;126;199;182;127;144;29;47;61;60;62;83;3;0;;4;2;4;14;9;;0;0;0;;0;;18;;;26.37;18.61;29.48;26.88;18.81;21.27;4.3;6.94;9.04;8.86;9.19;12.26;0.44;0.0;;0.59;0.3;0.59;2.07;1.33;;0.0;0.0;0.0;;0.0;;2.66;45101;IGS Eschersheim (Gebäude C)
23.02.2025;Bundestagswahl;6412000;45102;451-02;1;1;759;350;0;1109;597;13;6;591;6;591;151;117;169;139;94;102;14;36;70;72;70;72;7;1;;3;8;7;8;7;;0;0;0;;2;;33;;;25.55;19.8;28.6;23.52;15.91;17.26;2.37;6.09;11.84;12.18;11.84;12.18;1.18;0.17;;0.51;1.35;1.18;1.35;1.18;;0.0;0.0;0.0;;0.34;;5.58;45102;Johann-Hinrich-Wichern-Schule
23.02.2025;Bundestagswahl;6412000;45103;451-03;1;1;643;316;0;959;543;10;4;539;5;538;109;75;177;156;118;120;21;47;44;44;56;66;4;2;;1;4;1;6;4;;0;0;0;;1;;21;;;20.22;13.94;32.84;29.0;21.89;22.3;3.9;8.74;8.16;8.18;10.39;12.27;0.74;0.37;;0.19;0.74;0.19;1.11;0.74;;0.0;0.0;0.0;;0.19;;3.9;45103;Fried-Lübbecke-Schule
23.02.2025;Bundestagswahl;6412000;45104;451-04;1;1;742;228;0;970;502;3;6;496;3;499;144;97;85;78;56;70;18;19;107;101;69;79;6;5;;3;3;1;6;5;;0;2;0;;1;;40;;;29.03;19.44;17.14;15.63;11.29;14.03;3.63;3.81;21.57;20.24;13.91;15.83;1.21;1.0;;0.6;0.6;0.2;1.21;1.0;;0.0;0.4;0.0;;0.2;;8.02;45104;Fried-Lübbecke-Schule
23.02.2025;Bundestagswahl;6412000;45201;452-01;1;1;864;477;0;1341;582;11;9;573;6;576;161;101;122;123;121;133;16;25;62;60;75;89;2;1;;1;9;6;5;7;;1;0;0;;1;;28;;;28.1;17.53;21.29;21.35;21.12;23.09;2.79;4.34;10.82;10.42;13.09;15.45;0.35;0.17;;0.17;1.57;1.04;0.87;1.22;;0.17;0.0;0.0;;0.17;;4.86;45201;Ziehenschule
23.02.2025;Bundestagswahl;6412000;45202;452-02;1;1;765;524;0;1289;661;16;7;654;3;658;167;106;213;194;117;142;38;55;59;63;47;73;4;1;;3;3;2;6;3;;0;0;0;;1;;15;;;25.54;16.11;32.57;29.48;17.89;21.58;5.81;8.36;9.02;9.57;7.19;11.09;0.61;0.15;;0.46;0.46;0.3;0.92;0.46;;0.0;0.0;0.0;;0.15;;2.28;45202;Ludwig-Richter-Schule
23.02.2025;Bundestagswahl;6412000;45203;452-03;1;1;860;498;0;1358;724;12;5;719;7;717;194;130;208;172;130;148;26;63;71;66;63;101;11;4;;8;6;2;9;4;;0;1;0;;0;;19;;;26.98;18.13;28.93;23.99;18.08;20.64;3.62;8.79;9.87;9.21;8.76;14.09;1.53;0.56;;1.12;0.83;0.28;1.25;0.56;;0.0;0.14;0.0;;0.0;;2.65;45203;Ludwig-Richter-Schule
23.02.2025;Bundestagswahl;6412000;45204;452-04;1;1;891;431;0;1322;681;6;5;676;3;678;209;137;133;115;119;141;10;24;95;94;86;114;5;2;;6;10;6;9;6;;0;0;0;;0;;33;;;30.92;20.21;19.67;16.96;17.6;20.8;1.48;3.54;14.05;13.86;12.72;16.81;0.74;0.29;;0.88;1.48;0.88;1.33;0.88;;0.0;0.0;0.0;;0.0;;4.87;45204;Ziehenschule
23.02.2025;Bundestagswahl;6412000;46101;461-01;1;1;820;329;0;1149;565;10;5;560;5;560;122;105;126;120;124;104;13;15;66;63;96;110;5;3;;4;2;1;4;6;;0;1;0;0.0;0;;29;1.0;;21.79;18.75;22.5;21.43;22.14;18.57;2.32;2.68;11.79;11.25;17.14;19.64;0.89;0.54;;0.71;0.36;0.18;0.71;1.07;;0.0;0.18;0.0;0.0;0.0;;5.18;46101;Münzenbergerschule
23.02.2025;Bundestagswahl;6412000;46102;461-02;1;1;848;146;0;994;533;1;13;520;16;517;128;96;78;67;56;50;6;11;102;95;123;124;6;4;;2;5;3;3;3;;1;3;0;6.0;5;;56;4.0;;24.62;18.57;15.0;12.96;10.77;9.67;1.15;2.13;19.62;18.38;23.65;23.98;1.15;0.77;;0.39;0.96;0.58;0.58;0.58;;0.19;0.58;0.0;1.15;0.97;;10.83;46102;KiZ 117
23.02.2025;Bundestagswahl;6412000;46103;461-03;1;1;630;274;0;904;464;9;5;459;5;459;102;83;105;89;80;66;12;14;72;73;62;74;8;6;;9;8;6;5;3;;0;2;1;2.0;1;;34;1.0;;22.22;18.08;22.88;19.39;17.43;14.38;2.61;3.05;15.69;15.9;13.51;16.12;1.74;1.31;;1.96;1.74;1.31;1.09;0.65;;0.0;0.44;0.22;0.44;0.22;;7.41;46103;Münzenbergerschule
23.02.2025;Bundestagswahl;6412000;46104;461-04;1;1;914;326;0;1240;636;6;12;624;10;626;159;142;128;112;99;69;26;27;86;86;98;114;6;3;;4;3;4;13;7;;0;0;0;3.0;1;;57;3.0;;25.48;22.68;20.51;17.89;15.87;11.02;4.17;4.31;13.78;13.74;15.71;18.21;0.96;0.48;;0.64;0.48;0.64;2.08;1.12;;0.0;0.0;0.0;0.48;0.16;;9.11;46104;Saalbau Ronneburg
23.02.2025;Bundestagswahl;6412000;46105;461-05;1;1;857;382;0;1239;708;6;10;698;12;696;161;139;148;131;180;141;31;43;64;68;91;115;7;6;;4;4;2;6;7;;1;0;0;3.0;2;;37;3.0;;23.07;19.97;21.2;18.82;25.79;20.26;4.44;6.18;9.17;9.77;13.04;16.52;1.0;0.86;;0.57;0.57;0.29;0.86;1.01;;0.14;0.0;0.0;0.43;0.29;;5.32;46105;Münzenbergerschule
23.02.2025;Bundestagswahl;6412000;46106;461-06;1;1;900;245;0;1145;634;6;9;625;4;630;163;132;131;126;81;51;32;45;93;89;102;131;7;1;;7;3;0;4;6;;0;3;1;3.0;1;;40;3.0;;26.08;20.95;20.96;20.0;12.96;8.1;5.12;7.14;14.88;14.13;16.32;20.79;1.12;0.16;;1.11;0.48;0.0;0.64;0.95;;0.0;0.48;0.16;0.48;0.16;;6.35;46106;Sozialzentrum Marbachweg
23.02.2025;Bundestagswahl;6412000;46107;461-07;1;1;818;386;0;1204;540;2;7;533;9;531;132;122;92;83;103;90;16;23;82;82;87;91;3;2;;2;6;0;4;3;;0;2;0;4.0;1;;32;2.0;;24.77;22.98;17.26;15.63;19.32;16.95;3.0;4.33;15.38;15.44;16.32;17.14;0.56;0.38;;0.38;1.13;0.0;0.75;0.56;;0.0;0.38;0.0;0.75;0.19;;6.03;46107;Julie-Roger-Haus
23.02.2025;Bundestagswahl;6412000;46201;462-01;1;1;657;467;0;1124;579;12;3;576;2;577;146;100;156;134;124;136;25;44;52;52;52;82;8;4;;2;5;2;6;3;;0;2;0;;2;;16;;;25.35;17.33;27.08;23.22;21.53;23.57;4.34;7.63;9.03;9.01;9.03;14.21;1.39;0.69;;0.35;0.87;0.35;1.04;0.52;;0.0;0.35;0.0;;0.35;;2.77;46201;Wöhlerschule
23.02.2025;Bundestagswahl;6412000;46202;462-02;1;1;585;246;0;831;485;7;1;484;1;484;163;118;90;83;85;94;15;18;49;49;66;88;4;1;;2;9;4;3;5;;4;0;0;;1;;17;;;33.68;24.38;18.6;17.15;17.56;19.42;3.1;3.72;10.12;10.12;13.64;18.18;0.83;0.21;;0.41;1.86;0.83;0.62;1.03;;0.83;0.0;0.0;;0.21;;3.51;46202;Wöhlerschule
23.02.2025;Bundestagswahl;6412000;46203;462-03;1;1;651;338;0;989;500;9;3;497;1;499;128;97;120;107;83;82;22;23;43;48;83;97;4;2;;2;6;3;7;9;;0;1;0;;0;;29;;;25.75;19.44;24.14;21.44;16.7;16.43;4.43;4.61;8.65;9.62;16.7;19.44;0.8;0.4;;0.4;1.21;0.6;1.41;1.8;;0.0;0.2;0.0;;0.0;;5.81;46203;Rudolf Steiner Haus
23.02.2025;Bundestagswahl;6412000;46204;462-04;1;1;770;297;0;1067;606;10;7;599;4;602;169;111;135;121;92;106;19;28;73;75;84;103;8;7;;5;11;4;7;9;;0;1;1;;0;;32;;;28.21;18.44;22.54;20.1;15.36;17.61;3.17;4.65;12.19;12.46;14.02;17.11;1.34;1.16;;0.83;1.84;0.66;1.17;1.5;;0.0;0.17;0.17;;0.0;;5.32;46204;Ev. Andreasgemeinde
23.02.2025;Bundestagswahl;6412000;46205;462-05;1;1;736;231;0;967;532;5;6;526;7;525;145;94;114;111;68;76;27;28;66;61;87;84;4;4;;6;11;6;3;2;;3;1;1;;4;;45;;;27.57;17.9;21.67;21.14;12.93;14.48;5.13;5.33;12.55;11.62;16.54;16.0;0.76;0.76;;1.14;2.09;1.14;0.57;0.38;;0.57;0.19;0.19;;0.76;;8.57;46205;Ev. Andreasgemeinde
23.02.2025;Bundestagswahl;6412000;46206;462-06;1;1;759;300;0;1059;575;10;9;566;6;569;194;133;119;110;75;82;19;26;61;69;79;93;5;3;;5;7;1;6;3;;0;1;0;;0;;44;;;34.28;23.37;21.02;19.33;13.25;14.41;3.36;4.57;10.78;12.13;13.96;16.34;0.88;0.53;;0.88;1.24;0.18;1.06;0.53;;0.0;0.18;0.0;;0.0;;7.73;46206;Rudolf Steiner Haus
23.02.2025;Bundestagswahl;6412000;46301;463-01;1;1;536;333;0;869;462;8;5;457;4;458;104;77;135;121;102;109;13;28;36;36;48;63;6;4;;2;6;0;6;1;;0;1;0;;1;;16;;;22.76;16.81;29.54;26.42;22.32;23.8;2.84;6.11;7.88;7.86;10.5;13.76;1.31;0.87;;0.44;1.31;0.0;1.31;0.22;;0.0;0.22;0.0;;0.22;;3.49;46301;Heinrich-Kleyer-Schule
23.02.2025;Bundestagswahl;6412000;46302;463-02;1;1;454;327;0;781;387;5;0;387;1;386;105;61;109;94;79;93;16;30;31;29;36;54;2;2;;2;3;3;6;5;;0;0;0;;0;;13;;;27.13;15.8;28.17;24.35;20.41;24.09;4.13;7.77;8.01;7.51;9.3;13.99;0.52;0.52;;0.52;0.78;0.78;1.55;1.3;;0.0;0.0;0.0;;0.0;;3.37;46302;Wöhlerschule
23.02.2025;Bundestagswahl;6412000;47001;470-01;1;1;918;352;0;1270;682;7;4;678;0;682;159;137;157;140;160;122;19;28;75;77;77;106;5;5;;7;12;8;4;4;;1;0;1;6.0;4;;42;4.0;;23.45;20.09;23.16;20.53;23.6;17.89;2.8;4.11;11.06;11.29;11.36;15.54;0.74;0.73;;1.03;1.77;1.17;0.59;0.59;;0.15;0.0;0.15;0.88;0.59;;6.16;47001;Kita New Betts
23.02.2025;Bundestagswahl;6412000;47002;470-02;1;1;839;447;0;1286;643;6;3;640;2;641;98;85;165;155;193;158;19;28;75;76;65;94;3;3;;6;4;3;13;8;;1;0;0;5.0;2;;22;0.0;;15.31;13.26;25.78;24.18;30.16;24.65;2.97;4.37;11.72;11.86;10.16;14.66;0.47;0.47;;0.94;0.62;0.47;2.03;1.25;;0.16;0.0;0.0;0.78;0.31;;3.43;47002;Festeburgkirche
23.02.2025;Bundestagswahl;6412000;47003;470-03;1;1;960;255;0;1215;562;8;9;553;5;557;143;112;83;68;71;66;12;15;78;73;135;142;7;1;;6;10;6;2;0;;2;1;0;8.0;5;;61;3.0;;25.86;20.11;15.01;12.21;12.84;11.85;2.17;2.69;14.1;13.11;24.41;25.49;1.27;0.18;;1.08;1.81;1.08;0.36;0.0;;0.36;0.18;0.0;1.45;0.9;;10.95;47003;Carlo-Mierendorff-Schule
23.02.2025;Bundestagswahl;6412000;47004;470-04;1;1;926;352;0;1278;649;8;13;636;12;637;189;138;134;126;81;74;16;20;80;77;108;124;10;8;;3;2;2;9;6;;0;3;3;3.0;3;;53;1.0;;29.72;21.66;21.07;19.78;12.74;11.62;2.52;3.14;12.58;12.09;16.98;19.47;1.57;1.26;;0.47;0.31;0.31;1.42;0.94;;0.0;0.47;0.47;0.47;0.47;;8.32;47004;Carlo-Mierendorff-Schule
23.02.2025;Bundestagswahl;6412000;47005;470-05;1;1;870;389;0;1259;682;8;7;675;4;678;133;115;187;160;143;112;22;39;92;89;73;109;3;2;;6;5;3;9;10;;0;2;1;4.0;2;;30;2.0;;19.7;16.96;27.7;23.6;21.19;16.52;3.26;5.75;13.63;13.13;10.81;16.08;0.44;0.29;;0.88;0.74;0.44;1.33;1.47;;0.0;0.3;0.15;0.59;0.29;;4.42;47005;Ev. Kreuzgemeinde
23.02.2025;Bundestagswahl;6412000;47006;470-06;1;1;865;354;0;1219;746;11;4;742;0;746;182;156;204;183;176;129;35;52;38;41;82;112;2;1;;6;5;2;16;18;;0;0;0;1.0;2;;44;1.0;;24.53;20.91;27.49;24.53;23.72;17.29;4.72;6.97;5.12;5.5;11.05;15.01;0.27;0.13;;0.8;0.67;0.27;2.16;2.41;;0.0;0.0;0.0;0.13;0.27;;5.9;47006;Liesel-Oestreicher-Schule
23.02.2025;Bundestagswahl;6412000;47007;470-07;1;1;888;358;0;1246;786;14;3;783;2;784;123;120;194;189;276;222;31;41;59;56;81;102;2;3;;0;2;2;12;11;;2;0;0;1.0;1;;35;2.0;;15.71;15.31;24.78;24.11;35.25;28.32;3.96;5.23;7.54;7.14;10.34;13.01;0.26;0.38;;0.0;0.26;0.26;1.53;1.4;;0.26;0.0;0.0;0.13;0.13;;4.46;47007;Liesel-Oestreicher-Schule
23.02.2025;Bundestagswahl;6412000;48101;481-01;1;1;944;424;0;1368;743;8;15;728;11;732;200;141;180;162;113;125;29;39;94;101;87;106;10;6;;6;4;4;9;12;;0;2;1;;0;;29;;;27.47;19.26;24.73;22.13;15.52;17.08;3.98;5.33;12.91;13.8;11.95;14.48;1.37;0.82;;0.82;0.55;0.55;1.24;1.64;;0.0;0.27;0.14;;0.0;;3.96;48101;Ev. Kirchengemeinde Niederursel
23.02.2025;Bundestagswahl;6412000;48102;481-02;1;1;981;325;0;1306;744;8;6;738;2;742;215;125;175;164;90;111;38;51;112;112;93;117;3;2;;7;5;1;7;7;;1;0;0;;0;;44;;;29.13;16.85;23.71;22.1;12.2;14.96;5.15;6.87;15.18;15.09;12.6;15.77;0.41;0.27;;0.94;0.68;0.13;0.95;0.94;;0.13;0.0;0.0;;0.0;;5.93;48102;Heinrich-Kromer-Schule
23.02.2025;Bundestagswahl;6412000;48103;481-03;1;1;888;370;0;1258;552;20;15;537;9;543;156;108;117;109;55;62;24;31;80;77;87;96;5;5;;9;8;2;4;4;;0;1;0;;0;;40;;;29.05;19.89;21.79;20.07;10.24;11.42;4.47;5.71;14.9;14.18;16.2;17.68;0.93;0.92;;1.66;1.49;0.37;0.74;0.74;;0.0;0.19;0.0;;0.0;;7.37;48103;Erich-Kästner-Schule
